date,RMM1,RMM2,phase,amplitude
1962-09-17,0.592331359821672,-0.3301434712294222,4.0,0.6781232568077896
1962-09-18,0.7253473442136981,-0.3327303973665366,4.0,0.7980214828496526
1962-09-19,0.789508348340662,-0.35929093809086304,4.0,0.8674176677321096
1962-09-20,0.760270613699042,-0.18239690384177798,4.0,0.78184399760143
1962-09-21,0.4987850842374666,-0.0516163455379827,4.0,0.5014487086277848
1962-09-22,0.605524891419345,0.22213895367652464,5.0,0.6449853555460857
1962-09-23,0.7500234486157594,0.5086326187081355,5.0,0.9062242075156524
1962-09-24,0.5350406358612018,0.8500401537450689,6.0,1.0044086543841104
1962-09-25,0.4444092562799998,1.2893597855965337,6.0,1.363799194816041
1962-09-26,0.152200947678332,1.2668531793571522,6.0,1.275963207354157
1962-09-27,0.03730489246089886,1.4050249327785196,6.0,1.4055200876297722
1962-09-28,-0.4051829878366823,1.6472810233866648,7.0,1.696380860432609
1962-09-29,-0.40324812091632173,1.686126442105538,7.0,1.7336756979868018
1962-09-30,-0.9730170256761699,2.0516875759983315,7.0,2.2707232420005767
1962-10-01,-0.9924733695263361,1.6630689091867172,7.0,1.9366986306398983
1962-10-02,-1.0721342924247477,1.4134335360693675,7.0,1.7740536355698693
1962-10-03,-0.8691664280945522,0.904877724719841,7.0,1.2546927816883298
1962-10-04,-0.9852733077784136,0.6677315386352394,8.0,1.1902222056022989
1962-10-05,-1.039699821167575,0.19791054219176735,8.0,1.0583686979718017
1962-10-06,-1.1582452819873583,0.14454188627526493,8.0,1.167229407671854
1962-10-07,-1.2577965073924668,0.011047918013851627,8.0,1.2578450264246104
1962-10-08,-1.304990414106325,-0.2728625450308763,1.0,1.3332118921574787
1962-10-09,-0.9373716322281623,-0.4484959974562574,1.0,1.0391411052597104
1962-10-10,-0.9107148203945552,-0.8907496615669096,1.0,1.2739059791318394
1962-10-11,-0.8838940542155765,-1.181193750246881,2.0,1.4752923014440018
1962-10-12,-0.644025699403281,-1.374261370942862,2.0,1.5176835695090198
1962-10-13,-0.5089733996835643,-1.2139341845122007,2.0,1.3163168789895339
1962-10-14,-0.2097350228988577,-1.3780350581493521,2.0,1.3939043730898732
1962-10-15,-0.05755713147385803,-1.220065084913389,2.0,1.2214219724600561
1962-10-16,0.06938779704523247,-1.1035473616220102,3.0,1.1057266595871198
1962-10-17,0.4207076768505156,-1.1186881504468613,3.0,1.1951812110768714
1962-10-18,0.8656734316044881,-0.5182635844334175,4.0,1.0089537319102717
1962-10-19,1.0484996594284617,-0.22883080691189928,4.0,1.0731798889345399
1962-10-20,1.0969395849388148,-0.1051826701020658,4.0,1.1019708921271647
1962-10-21,1.2310514496205065,0.21457832997378581,5.0,1.2496125524766024
1962-10-22,1.4131181631721232,0.43844111760248833,5.0,1.4795720856691892
1962-10-23,1.5930080773715118,0.7259043297697791,5.0,1.7506032761735004
1962-10-24,1.6874844424925695,0.9199089684658361,5.0,1.921935548846094
1962-10-25,1.61445036491579,0.6179136054228932,5.0,1.7286605232212153
1962-10-26,0.9734230874163616,0.4311725146280873,5.0,1.0646418385945153
1962-10-27,0.6272453106895993,0.7860522351075331,6.0,1.0056414848740283
1962-10-28,0.21532698277744775,0.5491813882344193,6.0,0.5898863506601278
1962-10-29,-0.35194849680880025,0.2600185747052844,8.0,0.4375813108414728
1962-10-30,-0.5135894069344117,0.02864668706381182,8.0,0.514387705524707
1962-10-31,-0.5491208389812549,0.27387910868211557,8.0,0.6136313730375813
1962-11-01,-0.8378019140642414,0.4392580121131124,8.0,0.9459702153954266
1962-11-02,-0.4602677374690569,0.8286061510216847,7.0,0.9478578710259549
1962-11-03,-0.03321411304917896,0.7903011924849862,7.0,0.7909988319516249
1962-11-04,0.37182588123102583,0.6220106790534933,6.0,0.724673561550176
1962-11-05,0.13405850529149999,0.14021129702694285,6.0,0.19398683113801493
1962-11-06,0.1451005003945809,0.20528497792825853,6.0,0.25138830000173706
1962-11-07,0.039981509229389096,0.5116551076980773,6.0,0.5132148383608864
1962-11-08,0.5602880057569398,0.8813988765832095,6.0,1.0444073099309639
1962-11-09,0.6858909018872623,1.261409484792784,6.0,1.4358273634448253
1962-11-10,0.6221398314464053,1.5416750762801443,6.0,1.6624740631647612
1962-11-11,0.568595098565727,1.6757989519137726,6.0,1.7696334403904859
1962-11-12,0.38292607442607585,2.34333238427987,6.0,2.3744134100215457
1962-11-13,0.31220816905486576,2.636035924187294,6.0,2.654460271774764
1962-11-14,-0.1285892772349177,2.32373342546356,7.0,2.3272886015353595
1962-11-15,-0.779889397516453,2.317009882587645,7.0,2.444741759034559
1962-11-16,-0.9127818135509406,2.112074256663316,7.0,2.3008755517865898
1962-11-17,-1.5215964475726333,1.876334473403169,7.0,2.415758018789714
1962-11-18,-1.9628268913812688,1.5880598582459449,8.0,2.5248016791228545
1962-11-19,-2.083897799244228,1.0804056247177733,8.0,2.347318971000051
1962-11-20,-1.7849792414576306,0.29376874448012197,8.0,1.8089916991705866
1962-11-21,-1.8673397857068748,-0.4337785325328119,1.0,1.9170606903721428
1962-11-22,-2.071679639969421,-0.826872357027396,1.0,2.2305995663677227
1962-11-23,-1.9989425853258223,-1.1765565791661874,1.0,2.3194949543830274
1962-11-24,-1.9665344210649458,-1.705278754395391,1.0,2.602927824474881
1962-11-25,-1.5534714268487508,-1.8230300975626759,2.0,2.395143463480815
1962-11-26,-0.5942201267692925,-2.0545182971313865,2.0,2.1387246181557282
1962-11-27,0.010736393836515201,-2.335320457767991,3.0,2.3353451373667045
1962-11-28,0.9196941647593756,-2.2179440055239463,3.0,2.4010649654542986
1962-11-29,1.1857676106363206,-1.858081650198959,3.0,2.204203313045386
1962-11-30,1.5285781552633282,-1.7847822346017255,3.0,2.3498933596438305
1962-12-01,1.7604814438621523,-1.1809781592595916,4.0,2.1199066788024283
1962-12-02,1.9214737687168006,-0.7881431893912344,4.0,2.0768319938913047
1962-12-03,1.9394752836695777,-0.6161719963613556,4.0,2.0350017948555053
1962-12-04,1.905106441353269,-0.07510842324045024,4.0,1.9065864334268674
1962-12-05,1.3972320512419218,0.18971100925348922,5.0,1.4100523650026924
1962-12-06,1.2287035354158191,0.5333057789052195,5.0,1.3394504215375185
1962-12-07,0.8887352833096404,0.8581036653194221,5.0,1.2353915590751352
1962-12-08,0.6977872456464265,1.2114055278865539,6.0,1.3980022865435258
1962-12-09,0.2697769557986193,1.6473519427422039,6.0,1.669295668578962
1962-12-10,-0.3233769902179313,1.6246482663820119,7.0,1.6565188399956352
1962-12-11,-0.9312551338127704,1.7786756059303994,7.0,2.007715875163743
1962-12-12,-1.4029205072619642,1.7954831472965362,7.0,2.278584139750394
1962-12-13,-1.7936438295885142,1.5154996273075174,8.0,2.348168926587305
1962-12-14,-1.7820815369958836,1.305287964397092,8.0,2.2089796908304784
1962-12-15,-1.863035647052859,0.981286273954679,8.0,2.105664876859925
1962-12-16,-1.9901112680704904,0.6767492127437836,8.0,2.102030531712246
1962-12-17,-2.0405314439003344,0.3025454346459473,8.0,2.062838411890541
1962-12-18,-2.136734233220722,-0.08156963984694385,1.0,2.1382906232694627
1962-12-19,-1.8360598383092852,-0.5806730118048811,1.0,1.9256938688407539
1962-12-20,-1.5756633548240395,-0.9100645362471173,1.0,1.8195967871674283
1962-12-21,-1.4903253793721958,-0.9785908218986056,1.0,1.7828936404354208
1962-12-22,-1.3294070849987263,-1.253865832554021,1.0,1.827430634440388
1962-12-23,-1.095806576399157,-1.1180202272066129,2.0,1.565490747760193
1962-12-24,-0.8067430298231779,-1.0297886414010256,2.0,1.3081662593595857
1962-12-25,-0.5945752361615524,-1.1848329228720973,2.0,1.32565031836386
1962-12-26,-0.22317531470609245,-0.9332735147357238,2.0,0.9595867206257779
1962-12-27,-0.10483999538024309,-0.8996221357364236,2.0,0.9057104458591021
1962-12-28,-0.10224264340750856,-0.8190752458666093,2.0,0.8254318969620701
1962-12-29,-0.11204862166562064,-1.060089911955059,2.0,1.065995082092807
1962-12-30,0.17807366135246155,-0.8423680413058462,3.0,0.8609844051322411
1962-12-31,0.28325553590104513,-0.9452428846838481,3.0,0.9867714069955771
1963-01-01,0.5971230866715052,-1.2482938979747573,3.0,1.383760686085972
1963-01-02,0.5596416450644438,-1.5542157451154042,3.0,1.6519035544652927
1963-01-03,0.7210679621799131,-1.3243326514658442,3.0,1.5079111306111
1963-01-04,0.6078725366430658,-1.2582394866772721,3.0,1.3973817039874112
1963-01-05,0.5544049877323058,-1.2699968214178077,3.0,1.385733313749003
1963-01-06,0.4209290055287788,-0.9730269424252898,3.0,1.0601710514728058
1963-01-07,0.263593380499446,-0.9529474831544487,3.0,0.9887317006617741
1963-01-08,0.5578163590409286,-0.6828415239799,3.0,0.881720838635943
1963-01-09,0.7760454222942207,-0.489337779750175,4.0,0.917440984562302
1963-01-10,0.6863680364721996,-0.3799643387327621,4.0,0.7845214976017725
1963-01-11,0.329650411659168,-0.3587906691293672,3.0,0.4872372503835867
1963-01-12,0.46083559719065675,-0.0121236326360338,4.0,0.46099504347266335
1963-01-13,0.42462369697687413,0.014405886449861426,5.0,0.424867995498266
1963-01-14,0.4887090631916842,-0.14155513033411166,4.0,0.5087970158811871
1963-01-15,0.32448906199496075,-0.48296854127816297,3.0,0.5818520114416775
1963-01-16,-0.015832792713829383,-0.9358865522260883,2.0,0.9360204677050358
1963-01-17,-0.20910657564078725,-1.191113218555615,2.0,1.209328846672456
1963-01-18,0.10316404118954277,-1.24686272464968,3.0,1.2511232846987468
1963-01-19,-0.0020031784775449866,-1.421399726678228,2.0,1.4214011382171305
1963-01-20,-0.08535776297565964,-1.1344984234750122,2.0,1.137704979582799
1963-01-21,0.12389136491254993,-0.8911213620101981,3.0,0.8996923652731555
1963-01-22,0.24654791744579493,-0.6930890205083055,3.0,0.7356346008352386
1963-01-23,0.10095595417637931,-1.008295385541622,3.0,1.0133369080361136
1963-01-24,-0.26005266336832034,-0.9279410163800775,2.0,0.963691816716033
1963-01-25,-0.27924611940187233,-0.955613910112219,2.0,0.9955783949046749
1963-01-26,-0.8281659316698822,-0.7917571998395446,1.0,1.1457479102649066
1963-01-27,-0.5379615738684422,-0.7272572768612849,2.0,0.9046025656091757
1963-01-28,-0.7599502170252836,-0.5814245489780225,1.0,0.9568588393859737
1963-01-29,-0.7766388768241828,-0.37418268910781366,1.0,0.8620792479944537
1963-01-30,-0.7641000752398938,-0.3797037082889473,1.0,0.8532431254161907
1963-01-31,-0.5084231524417818,-0.2573593030338057,1.0,0.569849026319152
1963-02-01,-0.45260306891788954,-0.46390638114958527,2.0,0.6481193319637951
1963-02-02,-0.3811012380241728,-0.32769311982039695,1.0,0.502614100877783
1963-02-03,-0.5810773765462688,-0.0619981717006138,1.0,0.5843754707618323
1963-02-04,-0.7033328988439448,-0.04790668783242195,1.0,0.7049625644921153
1963-02-05,-0.49601100300064693,-0.23112659485796586,1.0,0.5472169752011957
1963-02-06,-0.8056366698126242,-0.4344145329718143,1.0,0.9152958156814084
1963-02-07,-1.0335359584878856,-0.5975918604561983,1.0,1.1938645690240466
1963-02-08,-1.2868299402839916,-0.5653983310657164,1.0,1.4055627228918668
1963-02-09,-1.2430908054915053,-0.8415586428381135,1.0,1.5011647811060074
1963-02-10,-1.3657206709514258,-1.2745607756351873,1.0,1.8680733716457132
1963-02-11,-1.2843752626823248,-1.1717882530972525,1.0,1.738593548097715
1963-02-12,-1.160738517992885,-1.209895327605551,2.0,1.6766516068981245
1963-02-13,-0.5221722317359541,-1.0103403762138392,2.0,1.1373000990961133
1963-02-14,-0.4872533027699942,-1.2771233217723605,2.0,1.3669161496138436
1963-02-15,-0.7769428042553991,-1.3344235414935017,2.0,1.5441263902855564
1963-02-16,-0.7146123946611415,-1.2306864092877439,2.0,1.4231162681274117
1963-02-17,-0.7038332920053249,-1.386968238571148,2.0,1.5553334683405375
1963-02-18,-0.9914766575256031,-1.4712270946111186,2.0,1.7741293995467229
1963-02-19,-1.4622082414301767,-1.763776509906375,2.0,2.2910610027242493
1963-02-20,-1.3713253190192023,-1.9109330488390983,2.0,2.3520625518316063
1963-02-21,-1.2094205010905947,-1.945341361673346,2.0,2.2906442242075333
1963-02-22,-1.1290948379765657,-2.174376709164638,2.0,2.450054943568199
1963-02-23,-1.0178056295443163,-2.2789896682354334,2.0,2.4959411466330597
1963-02-24,-0.7938583281610945,-2.207304496283202,2.0,2.345720397767553
1963-02-25,-0.49298563905954185,-1.9591865199874645,2.0,2.020259057749658
1963-02-26,-0.1525961505666443,-1.7971194295154729,2.0,1.8035863797195233
1963-02-27,-0.03415864870196143,-1.6508268768908319,2.0,1.65118024175021
1963-02-28,-0.2047094546962514,-1.3438913139028246,2.0,1.359393182425709
1963-03-01,-0.19187722646008995,-1.1677104009349606,2.0,1.183369955037605
1963-03-02,-0.321657679962618,-0.9402533844069028,2.0,0.99375051696468
1963-03-03,-0.1994442932236897,-1.1257844001321318,2.0,1.1433147168126372
1963-03-04,-0.31687103132499056,-1.034140582936483,2.0,1.0815978900539571
1963-03-05,-0.2590981345678758,-1.2114501633778492,2.0,1.2388475861399457
1963-03-06,-0.41141767272833674,-0.9795180219178885,2.0,1.06241237600808
1963-03-07,-0.2572379328453444,-1.1503237468593814,2.0,1.1787349475955788
1963-03-08,0.06916762977796156,-1.1059669308478919,3.0,1.1081277061504269
1963-03-09,0.22296249799216916,-0.9448956098088093,3.0,0.9708449870843798
1963-03-10,0.27095879884365637,-0.8622981264907321,3.0,0.9038676504999079
1963-03-11,0.5146396393723013,-0.893942800479424,3.0,1.0314977891116626
1963-03-12,0.7936163396655357,-0.7402762800320521,4.0,1.0852814682662817
1963-03-13,0.9344559523174872,-0.5171616949366569,4.0,1.0680187945590367
1963-03-14,1.1123844883185037,-0.5379979908152671,4.0,1.2356541134042665
1963-03-15,1.609973306508564,-0.5840566536305766,4.0,1.712640132170289
1963-03-16,1.5254490827143317,-0.299354759708065,4.0,1.554544362864524
1963-03-17,1.308828100328469,-0.05997575054409808,4.0,1.310201544367414
1963-03-18,1.659696046032997,0.15417231773978612,5.0,1.6668413448120436
1963-03-19,2.0267618079065643,0.4704631021874447,5.0,2.0806486864698037
1963-03-20,1.881299705137582,0.8488938551693268,5.0,2.063954785816539
1963-03-21,1.5904171624045456,1.2351838945364788,5.0,2.0137293770001046
1963-03-22,1.6409039792362845,1.4136753206968238,5.0,2.1658817561032135
1963-03-23,1.9800249755018777,1.2386010756124508,5.0,2.3355152596631714
1963-03-24,1.940606149554569,1.3371287961917262,5.0,2.3566640925881113
1963-03-25,1.7064729331550714,1.496274215531936,5.0,2.269556432357782
1963-03-26,1.5084776023575155,2.0274328556902526,6.0,2.5270513768316247
1963-03-27,1.3595537469683656,2.226397556724358,6.0,2.6086840497622386
1963-03-28,1.1492308995529257,2.183661992490176,6.0,2.467612481313343
1963-03-29,0.7651140154182332,2.6854530646002073,6.0,2.792321188323445
1963-03-30,0.2342893069072061,2.473259889991649,6.0,2.4843320959108026
1963-03-31,0.026752758898183692,2.4772124531564663,6.0,2.4773569077107447
1963-04-01,-0.46282600650102,2.155604120765284,7.0,2.204730604349192
1963-04-02,-0.9437553096741315,2.4006887537854165,7.0,2.5795310769769557
1963-04-03,-1.0384783056502749,2.2678590414748188,7.0,2.4943179074258657
1963-04-04,-1.211841890397873,2.1671619758580056,7.0,2.48297237135814
1963-04-05,-1.4750214044559578,1.9834045381120629,7.0,2.471756805473943
1963-04-06,-1.8541717004516753,1.669533969434176,8.0,2.495054382142901
1963-04-07,-2.331225675142423,1.2679338120475465,8.0,2.653727435170513
1963-04-08,-2.3151266944405315,0.8383686679694713,8.0,2.462249710070863
1963-04-09,-2.1715642536395925,0.1601039239093849,8.0,2.1774582829841913
1963-04-10,-1.9138621694291555,-0.11980573213888314,1.0,1.9176083586137727
1963-04-11,-1.5127133310778471,-0.3167831612501773,1.0,1.5455268335659178
1963-04-12,-0.7974771963312953,-0.1008959986402918,1.0,0.8038344862035002
1963-04-13,-0.1228479992378428,-0.008154643694593604,1.0,0.1231183541578054
1963-04-14,0.33281776356843473,0.32953688557451544,5.0,0.4683612096457667
1963-04-15,0.75537304095552,0.6177149900121685,5.0,0.9757869848937949
1963-04-16,0.7622541255079502,0.7023415128972507,5.0,1.0364916558239574
1963-04-17,0.15308676152142825,1.02706985260964,6.0,1.0384161202007152
1963-04-18,0.04553208887633607,1.028600497166673,6.0,1.0296077670108017
1963-04-19,0.11440075648771499,1.2188338588416738,6.0,1.2241909608161003
1963-04-20,-0.0776046991714084,1.0094277373949805,7.0,1.0124064630156382
1963-04-21,0.024625205021049236,0.866674484307122,6.0,0.8670242571412548
1963-04-22,0.054080211381559065,1.1010359688115676,6.0,1.1023633130143171
1963-04-23,-0.26091731281695923,1.3782232070760077,7.0,1.4027034799452445
1963-04-24,-0.46856775264327477,1.5161322012142,7.0,1.5868877056602917
1963-04-25,-0.42364823794900014,1.9703564823499455,7.0,2.015386438640427
1963-04-26,-0.31641407872685307,1.7879113816475074,7.0,1.8156940760605191
1963-04-27,-0.26966936035828243,1.8706130288861211,7.0,1.8899509696694656
1963-04-28,-0.1531699225130715,1.7886653279456466,7.0,1.795211597711414
1963-04-29,-0.5654733133182307,1.6181502900121507,7.0,1.714109223223977
1963-04-30,-0.8459940851230255,1.4454054293146186,7.0,1.6747844181133649
1963-05-01,-0.86420149213847,1.3317625072002843,7.0,1.5875879801128332
1963-05-02,-0.7555801381429232,1.1627258261627313,7.0,1.3866624289934033
1963-05-03,-0.7788473277293068,1.1389770549751366,7.0,1.3798086431353145
1963-05-04,-0.9314768181402816,0.9861332121503207,7.0,1.3565057223759334
1963-05-05,-1.1921864774404696,0.7298849416350697,8.0,1.3978700315185044
1963-05-06,-0.7075473534610323,0.39434914557193307,8.0,0.8100212997218188
1963-05-07,-0.6699890389856503,0.24694300806615846,8.0,0.7140491310783019
1963-05-08,-0.2905298961099901,0.2001834249232561,8.0,0.35281868452179027
1963-05-09,-0.12376454120634907,0.2947213757724164,7.0,0.3196534858205115
1963-05-10,0.3406868499302906,0.43093517530742775,6.0,0.5493383793552639
1963-05-11,0.37753763195142326,0.6281811765582764,6.0,0.7329026225370112
1963-05-12,0.3464673580802628,0.4165939956244398,6.0,0.5418396325532608
1963-05-13,0.18568447218182532,0.21459635438240296,6.0,0.2837786435298839
1963-05-14,0.033021672450578035,-0.063411029575777,3.0,0.07149398242714788
1963-05-15,0.11123900905481224,-0.3381129196069198,3.0,0.3559416574954553
1963-05-16,-0.04666897016944609,-0.6056699463156087,2.0,0.6074652884294122
1963-05-17,0.001011165595883771,-0.5107117094330466,3.0,0.5107127104428545
1963-05-18,-0.16950448098836335,-0.5823069986068377,2.0,0.6064760586384578
1963-05-19,-0.032106200431783916,-0.7548424106308587,2.0,0.7555248989895513
1963-05-20,0.5998028029042044,-0.5458922764316186,4.0,0.8110251413115592
1963-05-21,0.8239219476964441,-0.11609392138672713,4.0,0.8320607997489423
1963-05-22,0.796544731465008,-0.17058335512143738,4.0,0.8146055427439395
1963-05-23,0.5289465972966965,-0.360132884143942,4.0,0.6399063970875644
1963-05-24,0.6340970283177725,-0.5013316829964682,4.0,0.8083393456324524
1963-05-25,1.2959617307872766,-0.2647557941144856,4.0,1.3227291628229663
1963-05-26,1.8944289002527996,0.11902092783762404,5.0,1.898164070721064
1963-05-27,2.112631682275046,0.3342547373420401,5.0,2.138910670034606
1963-05-28,2.2082130337315675,0.8336653481402692,5.0,2.3603395338450377
1963-05-29,2.2532023038241378,1.2132431082444934,5.0,2.559077853770995
1963-05-30,1.8170324861906173,1.5562175210816125,5.0,2.3923670347155044
1963-05-31,1.9834095174925546,1.6504251717478522,5.0,2.58027451284141
1963-06-01,1.8157655162516433,1.661182592841246,5.0,2.461002238269474
1963-06-02,1.548384157215109,1.7434211865164866,6.0,2.331739893707979
1963-06-03,1.3428055066195546,1.8873594653672954,6.0,2.3163014441387637
1963-06-04,1.2501078738192097,1.7931430504654775,6.0,2.185893797881641
1963-06-05,0.9357884717313961,1.7882997622211103,6.0,2.0183448920800084
1963-06-06,0.587603975372353,1.7805545289560891,6.0,1.875007429974461
1963-06-07,-0.06216054611523094,1.601233345366754,7.0,1.6024394402933768
1963-06-08,-0.2748083185079815,1.252581886897619,7.0,1.282373188781325
1963-06-09,-0.557889186315048,0.9224078415865296,7.0,1.0779965539961558
1963-06-10,-0.6473339032930971,0.49530638600185156,8.0,0.8150887058270971
1963-06-11,-1.0307801582705005,0.08786719125526174,8.0,1.034518428053965
1963-06-12,-1.3343463339466597,-0.017128702541532904,1.0,1.3344562680611332
1963-06-13,-1.304232177134312,0.5247796865503921,8.0,1.405850380121738
1963-06-14,-0.561665189042944,0.3300727476455194,8.0,0.6514720280418099
1963-06-15,-0.16134043714709234,0.14994099142959844,8.0,0.22025675374368378
1963-06-16,-0.1952195463945917,0.1844088635046839,8.0,0.2685466444281128
1963-06-17,-0.20773392720136366,0.31321763837449024,7.0,0.37584394833413826
1963-06-18,-0.2445026160300827,0.3685435637012352,7.0,0.4422735438517213
1963-06-19,-0.097293976398412,0.47643193398117123,7.0,0.48626485124924856
1963-06-20,0.12309530716981207,0.5915425295347306,6.0,0.6042143815696362
1963-06-21,-0.2904987016499457,0.9277643099310072,7.0,0.9721811098977712
1963-06-22,-0.3948886323477913,1.379146339137098,7.0,1.434566713928902
1963-06-23,-0.6485930124237306,1.1745084625019018,7.0,1.341694087433298
1963-06-24,-0.41865064724841394,1.0153015154483311,7.0,1.0982283604575114
1963-06-25,-0.40071958888215403,0.7917786648194779,7.0,0.8874061319244969
1963-06-26,-0.32013093952282357,0.6560027323418052,7.0,0.729947534607577
1963-06-27,0.15748688900651955,0.4932765932805903,6.0,0.5178068343383049
1963-06-28,0.33509548837616004,0.6735883562591862,6.0,0.7523365337520235
1963-06-29,0.8687711641375773,1.1532143553940088,6.0,1.4438374857039071
1963-06-30,0.6846941709159224,1.3976194902701626,6.0,1.5563246278554073
1963-07-01,0.42694901309902494,1.1658960214479657,6.0,1.2416114499369062
1963-07-02,0.02667778252223297,0.8167748734886545,6.0,0.8172104368170484
1963-07-03,-0.07191676084567,0.6717306312256277,7.0,0.6755694349341994
1963-07-04,0.1530473149900503,0.40924593431855716,6.0,0.4369275859704128
1963-07-05,0.17114581239225304,0.4454654652374301,6.0,0.47721103279220645
1963-07-06,0.10988026142603353,0.7584456545082517,6.0,0.7663638057042516
1963-07-07,-0.2475061227482509,0.8490462402296635,7.0,0.8843861141187144
1963-07-08,-0.6055520002019668,0.6554286283980489,7.0,0.8923451752950483
1963-07-09,-0.8092685799834681,0.44723523046462166,8.0,0.9246269441873313
1963-07-10,-0.8138655310187496,0.789313060082444,8.0,1.1337513878258951
1963-07-11,-0.6745321583781988,0.8541481490513181,7.0,1.0883761726600525
1963-07-12,-1.1024796775730024,0.5365363967492168,8.0,1.2261047037256256
1963-07-13,-1.2785516052630124,0.32198910786188817,8.0,1.3184730535366738
1963-07-14,-0.8958711579893691,-0.1770718959176401,1.0,0.9132029281824937
1963-07-15,-0.8725921841814863,-0.009147164939405391,1.0,0.8726401265819981
1963-07-16,-0.6872780069782579,0.10565188302433087,8.0,0.6953512632206784
1963-07-17,-0.8013236672313983,-0.23263220038341223,1.0,0.8344083894115668
1963-07-18,-0.7795860554660632,-0.26964757217226615,1.0,0.8249025585216313
1963-07-19,-0.7522630681236566,-0.43521249596870853,1.0,0.8690855195607221
1963-07-20,-0.6791295609595204,-0.6244868111769558,1.0,0.9226054074755002
1963-07-21,-0.5237683282168244,-0.7482506204121586,2.0,0.9133522062108501
1963-07-22,-0.5902948595534879,-1.2215319940301788,2.0,1.3566828788094205
1963-07-23,-0.6442686586247991,-1.5434221209504946,2.0,1.672493332699871
1963-07-24,-0.6225591633432943,-1.5251228930654768,2.0,1.647294676375515
1963-07-25,-0.49471501854568134,-1.3649627623182086,2.0,1.4518492663117644
1963-07-26,-0.057140345431389,-1.0564168811377794,2.0,1.0579610795435206
1963-07-27,0.18416326795705187,-0.891960924354938,3.0,0.910774615281265
1963-07-28,0.22780986361823946,-0.8853400419828368,3.0,0.9141795906165988
1963-07-29,-0.06594537347752526,-0.8353089994730296,2.0,0.8379080599228796
1963-07-30,0.09690733959438075,-0.6891856658094548,3.0,0.6959654549074129
1963-07-31,0.345046366168473,-0.8002588314288787,3.0,0.871476443792936
1963-08-01,0.9685831959026595,-0.8687552497107174,4.0,1.3011107144608949
1963-08-02,0.8645242640018421,-0.5930893818689552,4.0,1.0484069905974618
1963-08-03,0.7459280420858547,-0.6207130384655435,4.0,0.9704088417214488
1963-08-04,0.3332074516244859,-0.5315112199647973,3.0,0.6273207973330323
1963-08-05,0.15949665303838909,-0.33631609078268465,3.0,0.37221995546960573
1963-08-06,-0.10257917062865576,-0.18535856753975866,2.0,0.21184967502277208
1963-08-07,0.048482678699904046,-0.3873972440008947,3.0,0.39041925515195436
1963-08-08,0.011668761786990384,-0.6245226235876647,3.0,0.6246316253396569
1963-08-09,0.05424972939390625,-1.0165570705431992,3.0,1.0180035907651226
1963-08-10,0.5123885082749025,-0.8679976844181001,3.0,1.0079493854194086
1963-08-11,0.6098620263925324,-0.26954965615595394,4.0,0.6667748558317109
1963-08-12,0.9068628354554241,-0.014868556744928025,4.0,0.90698471669038
1963-08-13,0.9642438483058453,0.318089279855651,5.0,1.01535559729326
1963-08-14,0.8035848682051651,0.15634785906967463,5.0,0.8186533414357895
1963-08-15,0.8093042301017881,0.46630640543113494,5.0,0.9340315843732234
1963-08-16,0.5573605625492126,0.5732336005296041,6.0,0.7995295851069606
1963-08-17,0.23285118803344,0.5980403418351047,6.0,0.6417724879042676
1963-08-18,0.13156840807086895,0.715030023774429,6.0,0.7270338237669299
1963-08-19,0.015941386146679632,0.5637377682655703,6.0,0.563963118617985
1963-08-20,-0.2306973834257704,0.37505034539824145,7.0,0.4403226593111432
1963-08-21,-0.09790501116886006,0.4088102628107616,7.0,0.4203703393335198
1963-08-22,0.09694587949503337,0.647349896460079,6.0,0.6545688596304751
1963-08-23,0.19955521575957869,0.3198885517157855,6.0,0.3770291363484721
1963-08-24,0.4049754520064286,0.08588495954561447,5.0,0.4139822979355071
1963-08-25,0.47892028862646474,0.2833018734943933,5.0,0.5564392099623189
1963-08-26,0.5653889363754961,0.1198465946069351,5.0,0.5779514301519583
1963-08-27,0.9889674028198956,0.1658395055537528,5.0,1.0027757802433417
1963-08-28,1.2736268148035708,0.23282018342635374,5.0,1.2947318259768585
1963-08-29,1.1453972749007586,0.35311523919470733,5.0,1.1985930458256544
1963-08-30,1.3031474352105792,0.47606889979909783,5.0,1.3873841700307215
1963-08-31,1.0059388692577482,0.927933224125113,5.0,1.3685660660409436
1963-09-01,1.175625948183177,0.833047607243412,5.0,1.4408555395929072
1963-09-02,0.5427653195800642,1.1519485529381701,6.0,1.2734126042862908
1963-09-03,0.6190753808014274,1.1488897890039693,6.0,1.3050678428311755
1963-09-04,0.49959060847793413,1.1797785904985665,6.0,1.2811979935506208
1963-09-05,0.5318124426761889,0.9055449778174842,6.0,1.050160074005712
1963-09-06,0.7012761100842442,0.9857252072623427,6.0,1.2097282202243929
1963-09-07,0.684038894881141,0.9092979218310848,6.0,1.1378628741445702
1963-09-08,0.7351334679675678,0.9024261523662732,6.0,1.1639562604327618
1963-09-09,0.5021412266027356,1.0744889033530496,6.0,1.1860321306283987
1963-09-10,0.39598965921702983,1.1102451472334625,6.0,1.1787502267920342
1963-09-11,0.06335040907901487,1.1461440047655418,6.0,1.1478934419145677
1963-09-12,-0.04017961700598786,1.065072306431812,7.0,1.065829920555211
1963-09-13,-0.33140512305237924,0.8640976725410081,7.0,0.9254696879294048
1963-09-14,-0.5257905776949026,0.8579340018206519,7.0,1.0062338113344917
